Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"08/01/2010","27 North  Priory, Navan Road","","Dublin","€302,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","29 Sycamore Drive, Kingswood Heights","Dublin 24","Dublin","€325,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","36 Broadford Lawns, Ballinteer, Dublin 16","","Dublin","€375,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","38 ellensborough copse, kiltipper, dublin","Dublin 24","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","4 Streamville Close, Donaghmeade, Dublin 13","Dublin 13","Dublin","€221,000.00","Yes","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2010","44 Bayside Walk, Sutton","Dublin 13","Dublin","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","581 Woodview Cottages, Rathfarnham, Dublin 14","","Dublin","€352,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","62 Watson Road, Killiney","","Dublin","€525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","64 The Way, Hunters Road, Clonee","","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","67 BELMAYNE PARK, NORTH BELMAYNE, BALGRIFFIN","","Dublin","€286,334.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"08/01/2010","7 Eden Grove, Donabate","","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","7 Roebuck Drive, Perrystown, Dublin 12","","Dublin","€284,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","74 Oak Road, Donnycarney, Dublin 9","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","75 Lower Beechwood Avenue, Ranelagh","","Dublin","€820,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","9 SUNDALE MEADOWS, MOUNTAINVIEW, TALLAGHT","Dublin 24","Dublin","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","Apartment 26, Portabello Harbour, Grove Road","Dublin 6","Dublin","€252,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"08/01/2010","APT 8  1 GRANGE LODGE AVENUE, CLONGRIFFIN","Dublin 13","Dublin","€177,685.95","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2010","10 harrison cove, skerries","","Dublin","€247,948.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2010","108, Castlefield Court, Clonsilla","","Dublin","€72,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","16 Oakdale Drive, Ballycullen, Firhouse","","Dublin","€322,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","17 Annesley Park, Ranelagh, Dublin 6","","Dublin","€930,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","20 WHEATFIELD GROVE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€184,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","29 Myrtle House, Longfield Road  The Coast, Baldoyle","","Dublin","€240,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"11/01/2010","48 Walsh Road, Drumcondra, Dublin 9","Dublin 9","Dublin","€195,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","56 Cherrywood Park, Clondalkin","","Dublin","€100,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","73 COLLEGE PARK, TERENURE","Dublin 6w","Dublin","€131,250.00","No","No","Second-Hand Dwelling house /Apartment",""
"11/01/2010","Apartment 18 The Gallery, Turvey Walk, Donabate","","Dublin","€124,221.69","Yes","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","1 Cois Inbhir, Donabate","","Dublin","€153,852.93","Yes","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","10 Ailesbury Lawn, Dundrum, Dublin 16","","Dublin","€800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","15 Rosemount Park, Dundrum, Dublin 14","","Dublin","€356,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","168 Carrigwood, Firhouse, Dublin 24","","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","21 Foxwood, Swords","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","25 Belton Park Road, Donnycarney","","Dublin","€222,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","32 KILL ABBEY, DEANSGRANGE, BLACKROCK","","Dublin","€640,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","35 Saunders House, Spencer Dock  North Wall Quay, Dublin 1","","Dublin","€332,599.11","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"12/01/2010","5 Temple View Park, Clare Hall","Dublin 13","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","5 Temple View park, Clarehall, Dublin 13","Dublin 13","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","7 CASTLEVIEW GROVE, SWORDS","","Dublin","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","Apartment 15 Dawson Court, Cross Avenue, Blackrock","","Dublin","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","Glendower, Old Station Road, Portmarnock","","Dublin","€1,475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"12/01/2010","House 2  Dungriffin Road, Howth, County Dublin","","Dublin","€594,714.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"13/01/2010","11 Balally Drive, Dundrum","Dublin 14","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","17 Swarnward Court, Parnell Road","","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","231 Seapark, Malahide, Dublin","","Dublin","€750,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","26 The Croft, Parc Na Silla  Loughlinstown","","Dublin","€250,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2010","3 Castlegate House, Adamstown, Dublin 15","","Dublin","€124,669.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2010","3 Castlegate House, Castlegate, Adamstown","","Dublin","€124,669.60","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2010","3 Merrion Park, South Hill Avenue, Blackrock","","Dublin","€470,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","36 The Meadows, Grange Road, Clonsilla","","Dublin","€151,750.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","47 Dalriada, Knocklyon, Dublin 16","","Dublin","€70,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2010","5 offaly Road, cabra east, dublin 7","Dublin 7","Dublin","€227,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","5 Ross Street, Stoneybatter","","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"13/01/2010","APARTMENT 37  BLOCK D, CLARE VILLAGE, CLARE HALL","","Dublin","€169,950.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"13/01/2010","Apartment 8 The Sycamore, Elmfield  Ballyogan Road, Leopardstown","","Dublin","€248,898.68","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2010","13 ros mor view, scholarstown road, knocklyon","Dublin 16","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","14 Block D Doolin House, Clare Village, Clare Hall Dublin 17","","Dublin","€149,735.68","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2010","2 Belarmine Hall, Newtownlittle  Stepaside, Dublin 18","Dublin 18","Dublin","€214,097.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"14/01/2010","22  4 Herberton Street, Rialto, Dublin 8","","Dublin","€182,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2010","279  Captain's Road, Crumlin","Dublin 12","Dublin","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","31 dromard road, drimnagh","Dublin 12","Dublin","€16,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","5 Castlegate House, Castlegate, Adamstown","","Dublin","€167,400.88","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2010","58 whitethorn road, clonskeagh","Dublin 14","Dublin","€500,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","7  Castlegate Drive, Adamstown Castle, Adamstown","","Dublin","€216,750.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2010","7  St. John's Drive, Greenpark, Clondalkin","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","9 royal canal, bank court","","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","98 Willow Park Avenue, Glasnevin, Dublin 11","","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","99 Mellowes Road, Finglas, Dublin 11","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","Apartment 37 Millrace Court, Phoenix Park Racecourse, Castleknock","Dublin 15","Dublin","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","Apt 348 Carrington Park, Northwood, Santry","Dublin 9","Dublin","€356,827.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"14/01/2010","Melrose, 13 Killiney Road, Killiney","","Dublin","€490,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"14/01/2010","N1, The Grove, Rathmines","","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","1  Monastry Heights, Clondalkin","","Dublin","€250,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","1 Castlegate View, Adamstown Castle, Adamstown","","Dublin","€172,956.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/01/2010","1 Killaloe House, Clare Village, Clare Hall Dublin 17","","Dublin","€180,616.74","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/01/2010","10 Ailesbury Road, Ballsbridge","Dublin 4","Dublin","€1,100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","10 Herbert Road, Sandymount","Dublin 4","Dublin","€2,030,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","10 Manor Park, Castleknock, Dublin 15","Dublin 15","Dublin","€850,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","12 Old Court Close, Firhouse, Dublin 24","","Dublin","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","144 Blackditch Road, Ballyfermot","","Dublin","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","15 Fernwood Park, Springfield, Dublin 24","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","16 St. Enda's Drive, Rathfarnham, Dublin 16","","Dublin","€390,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","168 Castle Park, Tallaght","","Dublin","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","17D  Cherrywood, Loughlinstown","","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","199 Cooley Road, Drimnagh, Dublin 12","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","2 Glasnevin Woods, Ballyboggan Road, Dublin 11","Dublin 11","Dublin","€297,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","20 Carysfort Woods, Blackrock","","Dublin","€565,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","22 Prospect View, Rathfarnham, Dublin 16","","Dublin","€393,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","23A Cul na Greine, Old Bawn, Tallaght","Dublin 24","Dublin","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","27 Mulvey Park, Dundrum","","Dublin","€334,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","3 Glenmurray Park, Terenure, Dublin 6 W","","Dublin","€462,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","30 Pine Avenue, Westminster Park, Foxrock","Dublin 18","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","30 Wadelai Green, Glasnevin, Dublin 9","","Dublin","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","32 CARSFORT DOWNS, BLACKROCK","","Dublin","€800,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","4 old estuary hill, malahide","","Dublin","€651,982.37","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"15/01/2010","40 Talbot Road, Malahide, Co. Dublin","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","42 OLIVER PLUNKETT AVENUE, MONKSTOWN","","Dublin","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","46 Cherry Garth, Rivervalley, Swords","","Dublin","€232,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","48 Royal Canal Court, Royal Canal Way, Ashtown","Dublin 15","Dublin","€163,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"15/01/2010","50 Ashfield Green, Mulhuddart","","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","54 Glenavon Park, Ballybrack","","Dublin","€180,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","6 Tymonville Lawn, Tallaght","Dublin 24","Dublin","€182,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","8 Bissets Strand, Malahide","","Dublin","€350,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","8 Woodview, Balrothery, Balbriggan","","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","87 St. John's Crescent, Clondalkin, Dublin 22","","Dublin","€179,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","93 Binn Eadair View, Sutton, Dublin","Dublin 13","Dublin","€327,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"15/01/2010","St. John's, 4  Cherrywood, Loughlinstown","","Dublin","€222,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","10F The Park, Military Road, Rathmines","Dublin 6","Dublin","€170,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","11 The Paddocks Walk, Adamstown, Co. Dublin","","Dublin","€231,388.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/01/2010","2 St.Nicholas Place, Dublin","Dublin 8","Dublin","€297,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","24 Flemingstown, Churchtown, Dublin 14","","Dublin","€526,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","30 Chapel Grove, Balbriggan, Co Dublin","","Dublin","€10,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","32 Ballyboden Cresent, Rathfarnham, dublin 16","","Dublin","€266,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","8 KILMASHOGUE GROVE, GREENPARK, WALKINSTOWN","Dublin 12","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","9 the odl schoolhouse, mount saint annes, milltown","Dublin 6","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2010","9 whitebeam road, clonskeagh","Dublin 14","Dublin","€820,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","10 Castleknock Brook, Castleknock, Dublin 15","Dublin 15","Dublin","€260,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","103 Royston, Kimmage","","Dublin","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","15  Croydon Green, Marino","Dublin 3","Dublin","€323,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","161 The Boulevard, Mount Eustace, Tyrrellstown","Dublin 15","Dublin","€20,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","182 Ballinclea Heights, Killiney","","Dublin","€610,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","4  Millview Court, Skerries","","Dublin","€225,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","4 Kenilworth Road, Parish of St. Peter, Barony of Newcastle","","Dublin","€1,000,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","5 Ayrefield Avenue, Ayrefield","","Dublin","€425,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","5 MOYCLARE AVENUE, BALDOYLE, DUBLIN 13","Dublin 13","Dublin","€297,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","5 rivervalley court, rivervalley, swords","","Dublin","€270,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","62 Torcail, Portmarnock, County Dublin","","Dublin","€560,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","62 Woodside, Dodder Park, Rathfarnham","Dublin 14","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","7 Oaklands Tce., Terenure","Dublin 6w","Dublin","€324,809.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","745 BREMORE CASTLE, BALBRIGGAN","","Dublin","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","8 Gracefield Court, Artane","Dublin 5","Dublin","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2010","Apartment 10, Riverstown House, Spencer Dock","Dublin 1","Dublin","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","10 deCourcey Square, Glasnevin","Dublin 9","Dublin","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","10 Elmfield Lawn, Clarehall  Dublin 13","Dublin 13","Dublin","€337,200.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","110 Ballinteer Park, Ballinteer","Dublin 16","Dublin","€245,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","20A The Bawn, Malahide","","Dublin","€360,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","215 Glenvara Park, Knocklyon","Dublin 16","Dublin","€282,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","32 Golden Ridge Lodge, Skerries Road, Rush","","Dublin","€223,099.17","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"20/01/2010","34 Seagrave Drive, Meakstown","Dublin 11","Dublin","€152,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","37 Ceannt Fort, Mount Brown","","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","58 Castleknock Park, Castleknock","","Dublin","€735,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","6 The Nurseries, Swords","","Dublin","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","78 skelligs court, waterville, blanchardstown","","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","78 Skelligs Court, Waterville, Dublin 15","Dublin 15","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","8 CLONSHAUGH DRIVE, CLONSHAUGH","Dublin 17","Dublin","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","9 Taney Manor, Dundrum","Dublin 14","Dublin","€412,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2010","Apartment 5, 32 Mount Pleasant Square, Ranelagh","Dublin 6","Dublin","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
